r,Bi-Bi,Total
18.63000,0.98800,0.98800
18.65000,0.90159,0.90159
18.67000,0.98011,0.98011
18.69000,0.78825,0.78825
18.71000,1.07789,1.07789
18.73000,1.00291,1.00291
18.75000,0.92463,0.92463
18.77000,1.03121,1.03121
18.79000,0.99652,0.99652
18.81000,0.91874,0.91874
18.83000,0.97431,0.97431
18.85000,0.97225,0.97225
18.87000,0.98451,0.98451
18.89000,1.03244,1.03244
18.91000,0.94470,0.94470
18.93000,1.00318,1.00318
18.95000,0.98331,0.98331
18.97000,0.98478,0.98478
18.99000,0.97210,0.97210
19.01000,0.99122,0.99122
19.03000,1.10530,1.10530
19.05000,1.03976,1.03976
19.07000,0.97448,0.97448
19.09000,1.01442,1.01442
19.11000,1.02626,1.02626
19.13000,0.95096,0.95096
19.15000,0.98374,0.98374
19.17000,0.99209,0.99209
19.19000,0.97964,0.97964
19.21000,1.04669,1.04669
19.23000,1.02038,1.02038
19.25000,0.96666,0.96666
19.27000,0.99212,0.99212
19.29000,1.02432,1.02432
19.31000,0.99485,0.99485
19.33000,0.90068,0.90068
19.35000,0.97372,0.97372
19.37000,1.07024,1.07024
19.39000,1.04430,1.04430
19.41000,0.98463,0.98463
19.43000,0.98935,0.98935
19.45000,0.93677,0.93677
19.47000,0.97857,0.97857
19.49000,1.00005,1.00005
19.51000,0.92097,0.92097
19.53000,1.05946,1.05946
19.55000,1.05396,1.05396
19.57000,0.97858,0.97858
19.59000,0.94336,0.94336
19.61000,0.93150,0.93150
19.63000,0.89652,0.89652
19.65000,0.93761,0.93761
19.67000,1.07408,1.07408
19.69000,0.93381,0.93381
19.71000,0.95160,0.95160
19.73000,1.00862,1.00862
19.75000,0.92487,0.92487
19.77000,1.01432,1.01432
19.79000,0.85929,0.85929
19.81000,1.06545,1.06545
19.83000,0.99847,0.99847
19.85000,1.01587,1.01587
19.87000,0.97831,0.97831
19.89000,0.96990,0.96990
19.91000,1.01297,1.01297
19.93000,0.86331,0.86331
19.95000,0.94806,0.94806
19.97000,0.88223,0.88223
19.99000,0.98574,0.98574
